Liam hoped that a box was burned by a girl .	Liam ( 30 ) ; box ( 29 ) ; girl ( 17 ) ; hope ( 10 ) AND agent ( 10 , 30 ) AND ccomp ( 10 , 50 ) AND burn ( 50 ) AND theme ( 50 , 29 ) AND agent ( 50 , 17 )	in_distribution
The donkey lended the cookie to a mother .	* donkey ( 3 ) ; * cookie ( 26 ) ; mother ( 59 ) ; lend ( 40 ) AND agent ( 40 , 3 ) AND theme ( 40 , 26 ) AND recipient ( 40 , 59 )	in_distribution
A melon was given to a girl by the guard .	melon ( 30 ) ; girl ( 40 ) ; * guard ( 59 ) ; give ( 48 ) AND theme ( 48 , 30 ) AND recipient ( 48 , 40 ) AND agent ( 48 , 59 )	in_distribution
A donut was given to a butterfly .	donut ( 0 ) ; butterfly ( 25 ) ; give ( 11 ) AND theme ( 11 , 0 ) AND recipient ( 11 , 25 )	in_distribution
A rose was mailed to Isabella .	rose ( 15 ) ; Isabella ( 32 ) ; mail ( 16 ) AND theme ( 16 , 15 ) AND recipient ( 16 , 32 )	in_distribution
The girl offered the weapon beside a machine to a chicken .	* girl ( 48 ) ; * weapon ( 43 ) ; machine ( 4 ) ; chicken ( 28 ) ; offer ( 50 ) AND agent ( 50 , 48 ) AND theme ( 50 , 43 ) AND recipient ( 50 , 28 ) AND nmod . beside ( 43 , 4 )	in_distribution
A donut was touched by Emma .	donut ( 24 ) ; Emma ( 13 ) ; touch ( 8 ) AND theme ( 8 , 24 ) AND agent ( 8 , 13 )	in_distribution
Liam painted a box on a table beside the chair .	Liam ( 56 ) ; box ( 40 ) ; table ( 32 ) ; * chair ( 44 ) ; paint ( 6 ) AND agent ( 6 , 56 ) AND theme ( 6 , 40 ) AND nmod . on ( 40 , 32 ) AND nmod . beside ( 32 , 44 )	in_distribution
Emma ate a hammer .	Emma ( 0 ) ; hammer ( 14 ) ; eat ( 6 ) AND agent ( 6 , 0 ) AND theme ( 6 , 14 )	in_distribution
A drink was juggled .	drink ( 20 ) ; juggle ( 32 ) AND theme ( 32 , 20 )	in_distribution
