The queen froze the strawberry in the cabinet beside the shoe on the chair in the box on a road on a rock on a bench in a cage beside the bed on a vessel on the table beside the book .	* queen ( 37 ) ; * strawberry ( 12 ) ; * cabinet ( 59 ) ; * shoe ( 54 ) ; * chair ( 32 ) ; * box ( 22 ) ; road ( 48 ) ; rock ( 42 ) ; bench ( 47 ) ; cage ( 23 ) ; * bed ( 9 ) ; vessel ( 28 ) ; * table ( 2 ) ; * book ( 17 ) ; freeze ( 40 ) AND agent ( 40 , 37 ) AND theme ( 40 , 12 ) AND nmod . in ( 12 , 59 ) AND nmod . beside ( 59 , 54 ) AND nmod . on ( 54 , 32 ) AND nmod . in ( 32 , 22 ) AND nmod . on ( 22 , 48 ) AND nmod . on ( 48 , 42 ) AND nmod . on ( 42 , 47 ) AND nmod . in ( 47 , 23 ) AND nmod . beside ( 23 , 9 ) AND nmod . on ( 9 , 28 ) AND nmod . on ( 28 , 2 ) AND nmod . beside ( 2 , 17 )	pp_recursion
A girl valued that Samuel admired that a monkey liked that Luna liked that Oliver respected that Savannah hoped that a penguin noticed that Emma noticed that the lawyer noticed that a cake grew .	girl ( 18 ) ; Samuel ( 54 ) ; monkey ( 41 ) ; Luna ( 29 ) ; Oliver ( 45 ) ; Savannah ( 28 ) ; penguin ( 16 ) ; Emma ( 38 ) ; * lawyer ( 2 ) ; cake ( 24 ) ; value ( 49 ) AND agent ( 49 , 18 ) AND ccomp ( 49 , 3 ) AND admire ( 3 ) AND agent ( 3 , 54 ) AND ccomp ( 3 , 9 ) AND like ( 9 ) AND agent ( 9 , 41 ) AND ccomp ( 9 , 5 ) AND like ( 5 ) AND agent ( 5 , 29 ) AND ccomp ( 5 , 43 ) AND respect ( 43 ) AND agent ( 43 , 45 ) AND ccomp ( 43 , 6 ) AND hope ( 6 ) AND agent ( 6 , 28 ) AND ccomp ( 6 , 21 ) AND notice ( 21 ) AND agent ( 21 , 16 ) AND ccomp ( 21 , 0 ) AND notice ( 0 ) AND agent ( 0 , 38 ) AND ccomp ( 0 , 1 ) AND notice ( 1 ) AND agent ( 1 , 2 ) AND ccomp ( 1 , 34 ) AND grow ( 34 ) AND theme ( 34 , 24 )	cp_recursion
The baby on a tray in the house screamed .	* baby ( 11 ) ; tray ( 17 ) ; * house ( 44 ) ; nmod . on ( 11 , 17 ) AND nmod . in ( 17 , 44 ) AND scream ( 8 ) AND agent ( 8 , 11 )	obj_pp_to_subj_pp
The spokesman in the house served Emma the rose .	* spokesman ( 31 ) ; * house ( 44 ) ; Emma ( 10 ) ; * rose ( 32 ) ; nmod . in ( 31 , 44 ) AND serve ( 6 ) AND agent ( 6 , 31 ) AND recipient ( 6 , 10 ) AND theme ( 6 , 32 )	obj_pp_to_subj_pp
A donkey in the room sold Ella a donut .	donkey ( 19 ) ; * room ( 12 ) ; Ella ( 5 ) ; donut ( 36 ) ; nmod . in ( 19 , 12 ) AND sell ( 4 ) AND agent ( 4 , 19 ) AND recipient ( 4 , 5 ) AND theme ( 4 , 36 )	obj_pp_to_subj_pp
The bee hoped that the girl said that Olivia said that Liam liked that Lincoln liked that James liked that the boy liked that the writer appreciated that a giraffe declared that Emma meant that a professor liked that a bean slid .	* bee ( 36 ) ; * girl ( 4 ) ; Olivia ( 15 ) ; Liam ( 12 ) ; Lincoln ( 59 ) ; James ( 11 ) ; * boy ( 49 ) ; * writer ( 38 ) ; giraffe ( 14 ) ; Emma ( 52 ) ; professor ( 20 ) ; bean ( 13 ) ; hope ( 43 ) AND agent ( 43 , 36 ) AND ccomp ( 43 , 9 ) AND say ( 9 ) AND agent ( 9 , 4 ) AND ccomp ( 9 , 3 ) AND say ( 3 ) AND agent ( 3 , 15 ) AND ccomp ( 3 , 19 ) AND like ( 19 ) AND agent ( 19 , 12 ) AND ccomp ( 19 , 17 ) AND like ( 17 ) AND agent ( 17 , 59 ) AND ccomp ( 17 , 51 ) AND like ( 51 ) AND agent ( 51 , 11 ) AND ccomp ( 51 , 48 ) AND like ( 48 ) AND agent ( 48 , 49 ) AND ccomp ( 48 , 8 ) AND appreciate ( 8 ) AND agent ( 8 , 38 ) AND ccomp ( 8 , 54 ) AND declare ( 54 ) AND agent ( 54 , 14 ) AND ccomp ( 54 , 26 ) AND mean ( 26 ) AND agent ( 26 , 52 ) AND ccomp ( 26 , 22 ) AND like ( 22 ) AND agent ( 22 , 20 ) AND ccomp ( 22 , 6 ) AND slide ( 6 ) AND theme ( 6 , 13 )	cp_recursion
Aiden liked that Liam liked that Avery appreciated that the dog expected that a cat liked that Emma appreciated that a donut was loved .	Aiden ( 13 ) ; Liam ( 41 ) ; Avery ( 33 ) ; * dog ( 3 ) ; cat ( 19 ) ; Emma ( 7 ) ; donut ( 35 ) ; like ( 28 ) AND agent ( 28 , 13 ) AND ccomp ( 28 , 52 ) AND like ( 52 ) AND agent ( 52 , 41 ) AND ccomp ( 52 , 45 ) AND appreciate ( 45 ) AND agent ( 45 , 33 ) AND ccomp ( 45 , 48 ) AND expect ( 48 ) AND agent ( 48 , 3 ) AND ccomp ( 48 , 38 ) AND like ( 38 ) AND agent ( 38 , 19 ) AND ccomp ( 38 , 29 ) AND appreciate ( 29 ) AND agent ( 29 , 7 ) AND ccomp ( 29 , 16 ) AND love ( 16 ) AND theme ( 16 , 35 )	cp_recursion
Jackson proved that Liam noticed that Emma liked that James liked that a teacher liked that the princess wished that the dog supported that Anthony hoped that a girl said that a giraffe liked that a pen was collapsed .	Jackson ( 26 ) ; Liam ( 30 ) ; Emma ( 2 ) ; James ( 33 ) ; teacher ( 1 ) ; * princess ( 22 ) ; * dog ( 43 ) ; Anthony ( 8 ) ; girl ( 23 ) ; giraffe ( 35 ) ; pen ( 41 ) ; prove ( 31 ) AND agent ( 31 , 26 ) AND ccomp ( 31 , 25 ) AND notice ( 25 ) AND agent ( 25 , 30 ) AND ccomp ( 25 , 18 ) AND like ( 18 ) AND agent ( 18 , 2 ) AND ccomp ( 18 , 28 ) AND like ( 28 ) AND agent ( 28 , 33 ) AND ccomp ( 28 , 49 ) AND like ( 49 ) AND agent ( 49 , 1 ) AND ccomp ( 49 , 40 ) AND wish ( 40 ) AND agent ( 40 , 22 ) AND ccomp ( 40 , 19 ) AND support ( 19 ) AND agent ( 19 , 43 ) AND ccomp ( 19 , 50 ) AND hope ( 50 ) AND agent ( 50 , 8 ) AND ccomp ( 50 , 53 ) AND say ( 53 ) AND agent ( 53 , 23 ) AND ccomp ( 53 , 13 ) AND like ( 13 ) AND agent ( 13 , 35 ) AND ccomp ( 13 , 44 ) AND collapse ( 44 ) AND theme ( 44 , 41 )	cp_recursion
A cat in the house was offered the cake by the boy beside a table .	cat ( 45 ) ; * house ( 11 ) ; * cake ( 42 ) ; * boy ( 5 ) ; table ( 7 ) ; nmod . in ( 45 , 11 ) AND offer ( 19 ) AND recipient ( 19 , 45 ) AND theme ( 19 , 42 ) AND agent ( 19 , 5 ) AND nmod . beside ( 5 , 7 )	obj_pp_to_subj_pp
A politician ate the cake in a cup in the garden beside a bed in a house in a trailer in the car on the tree in the pod in a bag on a glacier in a condo .	politician ( 47 ) ; * cake ( 18 ) ; cup ( 46 ) ; * garden ( 17 ) ; bed ( 43 ) ; house ( 38 ) ; trailer ( 10 ) ; * car ( 20 ) ; * tree ( 37 ) ; * pod ( 4 ) ; bag ( 59 ) ; glacier ( 7 ) ; condo ( 11 ) ; eat ( 13 ) AND agent ( 13 , 47 ) AND theme ( 13 , 18 ) AND nmod . in ( 18 , 46 ) AND nmod . in ( 46 , 17 ) AND nmod . beside ( 17 , 43 ) AND nmod . in ( 43 , 38 ) AND nmod . in ( 38 , 10 ) AND nmod . in ( 10 , 20 ) AND nmod . on ( 20 , 37 ) AND nmod . in ( 37 , 4 ) AND nmod . in ( 4 , 59 ) AND nmod . on ( 59 , 7 ) AND nmod . in ( 7 , 11 )	pp_recursion
