Mila liked that the cake was offered to Emma .	Mila ( 23 ) ; * cake ( 18 ) ; Emma ( 27 ) ; like ( 9 ) AND agent ( 9 , 23 ) AND ccomp ( 9 , 47 ) AND offer ( 47 ) AND theme ( 47 , 18 ) AND recipient ( 47 , 27 )	in_distribution
A coach supported that the cake was snapped .	coach ( 1 ) ; * cake ( 37 ) ; support ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 40 ) AND snap ( 40 ) AND theme ( 40 , 37 )	in_distribution
The moose wanted to read .	* moose ( 41 ) ; want ( 16 ) AND agent ( 16 , 41 ) AND xcomp ( 16 , 40 ) AND read ( 40 ) AND agent ( 40 , 41 )	in_distribution
A box was given to the cat by Aiden .	box ( 49 ) ; * cat ( 56 ) ; Aiden ( 3 ) ; give ( 38 ) AND theme ( 38 , 49 ) AND recipient ( 38 , 56 ) AND agent ( 38 , 3 )	in_distribution
Emma cleaned the boy .	Emma ( 1 ) ; * boy ( 35 ) ; clean ( 26 ) AND agent ( 26 , 1 ) AND theme ( 26 , 35 )	in_distribution
The dog painted the boy .	* dog ( 37 ) ; * boy ( 30 ) ; paint ( 16 ) AND agent ( 16 , 37 ) AND theme ( 16 , 30 )	in_distribution
The sailor cleaned .	* sailor ( 39 ) ; clean ( 26 ) AND agent ( 26 , 39 )	in_distribution
The customer held the priest in a box .	* customer ( 18 ) ; * priest ( 52 ) ; box ( 44 ) ; hold ( 49 ) AND agent ( 49 , 18 ) AND theme ( 49 , 52 ) AND nmod . in ( 52 , 44 )	in_distribution
Ella ate Emma .	Ella ( 49 ) ; Emma ( 8 ) ; eat ( 36 ) AND agent ( 36 , 49 ) AND theme ( 36 , 8 )	in_distribution
Nora was fed the gumball .	Nora ( 38 ) ; * gumball ( 6 ) ; feed ( 17 ) AND recipient ( 17 , 38 ) AND theme ( 17 , 6 )	in_distribution
A cat liked that the princess gave the cake to a president .	cat ( 53 ) ; * princess ( 3 ) ; * cake ( 7 ) ; president ( 22 ) ; like ( 42 ) AND agent ( 42 , 53 ) AND ccomp ( 42 , 47 ) AND give ( 47 ) AND agent ( 47 , 3 ) AND theme ( 47 , 7 ) AND recipient ( 47 , 22 )	in_distribution
Emma preferred to dance .	Emma ( 14 ) ; prefer ( 22 ) AND agent ( 22 , 14 ) AND xcomp ( 22 , 9 ) AND dance ( 9 ) AND agent ( 9 , 14 )	in_distribution
Logan gave a girl the chalk in a house .	Logan ( 20 ) ; girl ( 30 ) ; * chalk ( 9 ) ; house ( 7 ) ; give ( 39 ) AND agent ( 39 , 20 ) AND recipient ( 39 , 30 ) AND theme ( 39 , 9 ) AND nmod . in ( 9 , 7 )	in_distribution
William was sent a donut .	William ( 3 ) ; donut ( 17 ) ; send ( 37 ) AND recipient ( 37 , 3 ) AND theme ( 37 , 17 )	in_distribution
Emma helped the girl .	Emma ( 36 ) ; * girl ( 6 ) ; help ( 11 ) AND agent ( 11 , 36 ) AND theme ( 11 , 6 )	in_distribution
Grace liked a girl .	Grace ( 1 ) ; girl ( 6 ) ; like ( 35 ) AND agent ( 35 , 1 ) AND theme ( 35 , 6 )	in_distribution
The leaf was rolled by Emma .	* leaf ( 41 ) ; Emma ( 34 ) ; roll ( 10 ) AND theme ( 10 , 41 ) AND agent ( 10 , 34 )	in_distribution
Emma liked James .	Emma ( 49 ) ; James ( 40 ) ; like ( 18 ) AND agent ( 18 , 49 ) AND theme ( 18 , 40 )	in_distribution
Emma lended the rose to Ava .	Emma ( 27 ) ; * rose ( 30 ) ; Ava ( 1 ) ; lend ( 44 ) AND agent ( 44 , 27 ) AND theme ( 44 , 30 ) AND recipient ( 44 , 1 )	in_distribution
The princess meant that the cake was passed to Asher .	* princess ( 19 ) ; * cake ( 10 ) ; Asher ( 45 ) ; mean ( 48 ) AND agent ( 48 , 19 ) AND ccomp ( 48 , 38 ) AND pass ( 38 ) AND theme ( 38 , 10 ) AND recipient ( 38 , 45 )	in_distribution
The drink was burned by Liam .	* drink ( 49 ) ; Liam ( 51 ) ; burn ( 21 ) AND theme ( 21 , 49 ) AND agent ( 21 , 51 )	in_distribution
A dog scoffed .	dog ( 36 ) ; scoff ( 47 ) AND agent ( 47 , 36 )	in_distribution
The baby helped a girl on a bed .	* baby ( 10 ) ; girl ( 24 ) ; bed ( 33 ) ; help ( 42 ) AND agent ( 42 , 10 ) AND theme ( 42 , 24 ) AND nmod . on ( 24 , 33 )	in_distribution
Emma sent William the cookie .	Emma ( 39 ) ; William ( 7 ) ; * cookie ( 25 ) ; send ( 27 ) AND agent ( 27 , 39 ) AND recipient ( 27 , 7 ) AND theme ( 27 , 25 )	in_distribution
A donut was given to Emma .	donut ( 11 ) ; Emma ( 23 ) ; give ( 52 ) AND theme ( 52 , 11 ) AND recipient ( 52 , 23 )	in_distribution
Lucas was sent a cake beside the table by Emma .	Lucas ( 17 ) ; cake ( 33 ) ; * table ( 30 ) ; Emma ( 12 ) ; send ( 36 ) AND recipient ( 36 , 17 ) AND theme ( 36 , 33 ) AND agent ( 36 , 12 ) AND nmod . beside ( 33 , 30 )	in_distribution
Penelope hunted .	Penelope ( 44 ) ; hunt ( 17 ) AND agent ( 17 , 44 )	in_distribution
A princess noticed that a dog ran .	princess ( 13 ) ; dog ( 25 ) ; notice ( 7 ) AND agent ( 7 , 13 ) AND ccomp ( 7 , 27 ) AND run ( 27 ) AND agent ( 27 , 25 )	in_distribution
Chloe hunted .	Chloe ( 0 ) ; hunt ( 9 ) AND agent ( 9 , 0 )	in_distribution
A cake was eaten by a squirrel .	cake ( 26 ) ; squirrel ( 19 ) ; eat ( 14 ) AND theme ( 14 , 26 ) AND agent ( 14 , 19 )	in_distribution
Emma tolerated a champion beside a table .	Emma ( 50 ) ; champion ( 26 ) ; table ( 18 ) ; tolerate ( 39 ) AND agent ( 39 , 50 ) AND theme ( 39 , 26 ) AND nmod . beside ( 26 , 18 )	in_distribution
